ano;mês;dia ;hora;velo;dire;prec;Rajada;;;;;;;;;
2016;4;23;21;0,7;311;0;1,9;;;;;;;;;
2016;4;23;22;0,7;301;0;2,2;;;;;;;;;
2016;4;23;23;1;302;0;2,1;;;;;;;;;
2016;4;24;0;1,1;318;0;2,1;;;;;;;;;
2016;4;24;1;1,1;303;0;2,1;;;;;;;;;
2016;4;24;2;0,8;279;0;2,3;;;;;;;;;
2016;4;24;3;1;293;0;2,5;;;;;;;;;
2016;4;24;4;1,1;295;0;2,9;;;;;;;;;
2016;4;24;5;0,6;316;0;2,7;;;;;;;;;
2016;4;24;6;1,1;270;0;2,5;;;;;;;;;
2016;4;24;7;1,9;290;0;3,7;;;;;;;;;
2016;4;24;8;1;6;0;3,9;;;;;;;;;
2016;4;24;9;2,1;359;0;5,8;;;;;;;;;
2016;4;24;10;2,7;5;0;8,4;;;;;;;;;
2016;4;24;11;2,6;45;0;7,9;;;;;;;;;
2016;4;24;12;4;52;0;8,4;;;;;;;;;
2016;4;24;13;4,2;49;0;8,9;;;;;;;;;
2016;4;24;14;4;54;0;9,6;;;;;;;;;
2016;4;24;15;4,3;33;0;10;;;;;;;;;
2016;4;24;16;3;35;0;10;;;;;;;;;
2016;4;24;17;2,1;5;0;7,6;;;;;;;;;
2016;4;24;18;0,9;313;0;5,2;;;;;;;;;
2016;4;24;19;1,5;344;0;4;;;;;;;;;
2016;4;24;20;2,8;24;0;5,9;;;;;;;;;
2016;4;24;21;1,1;358;0;6,2;;;;;;;;;
2016;4;24;22;1,1;327;0;4,4;;;;;;;;;
2016;4;24;23;1;328;0;4;;;;;;;;;
2016;4;25;0;0,8;290;0;4,5;;;;;;;;;
2016;4;25;1;0,8;332;0;2,1;;;;;;;;;
2016;4;25;2;0,9;331;0;3,6;;;;;;;;;
2016;4;25;3;1,7;298;0;3,7;;;;;;;;;
2016;4;25;4;1,8;296;0;4,3;;;;;;;;;
2016;4;25;5;1,7;289;0;4,3;;;;;;;;;
2016;4;25;6;1,6;268;0;5,2;;;;;;;;;
2016;4;25;7;2,4;315;0;5,8;;;;;;;;;
2016;4;25;8;3,2;321;0;7,4;;;;;;;;;
2016;4;25;9;2,9;333;0;7,2;;;;;;;;;
2016;4;25;10;2,4;326;0;7;;;;;;;;;
2016;4;25;11;2,3;351;0;6,6;;;;;;;;;
2016;4;25;12;3,2;12;0;8,1;;;;;;;;;
2016;4;25;13;3,8;45;0;8,7;;;;;;;;;
2016;4;25;14;3,4;42;0;8,3;;;;;;;;;
2016;4;25;15;3,4;50;0;8,1;;;;;;;;;
2016;4;25;16;3,6;42;0;8,8;;;;;;;;;
2016;4;25;17;2,1;17;0;8,7;;;;;;;;;
2016;4;25;18;1,9;356;0;6,7;;;;;;;;;
2016;4;25;19;2,4;353;0;7;;;;;;;;;
2016;4;25;20;2,2;353;0;7;;;;;;;;;
2016;4;25;21;1,9;342;0;7,3;;;;;;;;;
2016;4;25;22;2,1;338;0;8,5;;;;;;;;;
2016;4;25;23;2;321;0;8,2;;;;;;;;;
2016;4;26;0;1,9;336;0;4,9;;;;;;;;;
2016;4;26;1;2,5;324;0;6,2;;;;;;;;;
2016;4;26;2;1,8;316;0;5,9;;;;;;;;;
2016;4;26;3;2,4;319;0;7,4;;;;;;;;;
2016;4;26;4;2,1;310;0;6,9;;;;;;;;;
2016;4;26;5;3,8;307;0;7,7;;;;;;;;;
2016;4;26;6;3;311;0;7,7;;;;;;;;;
2016;4;26;7;3,4;329;0;9,3;;;;;;;;;
2016;4;26;8;2,9;326;0;10,3;;;;;;;;;
2016;4;26;9;3,6;316;0;9,5;;;;;;;;;
2016;4;26;10;2,3;357;0;8,1;;;;;;;;;
2016;4;26;11;2,8;5;0;8,8;;;;;;;;;
2016;4;26;12;2,7;3;0;7,7;;;;;;;;;
2016;4;26;13;4,6;49;0;9,4;;;;;;;;;
2016;4;26;14;4,4;31;0;10,5;;;;;;;;;
2016;4;26;15;4,5;27;0;10,5;;;;;;;;;
2016;4;26;16;3,4;30;0;9,8;;;;;;;;;
2016;4;26;17;3,3;22;0;10,8;;;;;;;;;
2016;4;26;18;2,2;3;0;7,7;;;;;;;;;
2016;4;26;19;2,4;14;0;7,3;;;;;;;;;
2016;4;26;20;2,8;6;0;8,6;;;;;;;;;
2016;4;26;21;1,5;7;0;8,4;;;;;;;;;
2016;4;26;22;1,3;349;0;5;;;;;;;;;
2016;4;26;23;0,7;344;0;4,9;;;;;;;;;
2016;4;27;0;1,9;345;0;4,7;;;;;;;;;
2016;4;27;1;1,4;321;0;5,6;;;;;;;;;
2016;4;27;2;0,9;356;0;4,9;;;;;;;;;
2016;4;27;3;0,5;289;0;3,2;;;;;;;;;
2016;4;27;4;1,2;13;0;3,1;;;;;;;;;
2016;4;27;5;1;355;0;4,4;;;;;;;;;
2016;4;27;6;2,1;37;0;4,1;;;;;;;;;
2016;4;27;7;1,8;5;0;4,3;;;;;;;;;
2016;4;27;8;2,4;335;0;7,4;;;;;;;;;
2016;4;27;9;3,3;3;0;8,4;;;;;;;;;
2016;4;27;10;2,9;3;0;8,4;;;;;;;;;
2016;4;27;11;4;14;0;8,8;;;;;;;;;
2016;4;27;12;3,1;50;0;9,3;;;;;;;;;
2016;4;27;13;3,2;40;0;8,8;;;;;;;;;
2016;4;27;14;3,3;29;0;8,6;;;;;;;;;
2016;4;27;15;3;24;0;9,2;;;;;;;;;
2016;4;27;16;3,1;19;0;8,3;;;;;;;;;
2016;4;27;17;2,8;24;0;9,3;;;;;;;;;
2016;4;27;18;2,1;24;0;8,3;;;;;;;;;
2016;4;27;19;1,9;359;0;6;;;;;;;;;
2016;4;27;20;1;190;0;4,8;;;;;;;;;
2016;4;27;21;1,7;141;0;;;;;;;;;;
2016;4;27;22;0,8;172;0;4,4;;;;;;;;;
2016;4;27;23;1,3;190;0;4;;;;;;;;;
2016;4;28;0;1,7;179;0;6,2;;;;;;;;;
2016;4;28;1;1,6;198;0;5;;;;;;;;;
2016;4;28;2;1,2;204;0;5,8;;;;;;;;;
2016;4;28;3;1,2;179;0;5;;;;;;;;;
2016;4;28;4;1,3;182;0;4,6;;;;;;;;;
2016;4;28;5;0,8;208;0;3,5;;;;;;;;;
2016;4;28;6;1,2;205;0;4,1;;;;;;;;;
2016;4;28;7;1,4;206;0;4,4;;;;;;;;;
2016;4;28;8;1,9;202;0;5,6;;;;;;;;;
2016;4;28;9;1,6;192;0;5,8;;;;;;;;;
2016;4;28;10;2,1;174;0;6,7;;;;;;;;;
2016;4;28;11;2,9;155;0;7,9;;;;;;;;;
2016;4;28;12;2,5;175;0;10;;;;;;;;;
2016;4;28;13;2,1;150;0;10;;;;;;;;;
2016;4;28;14;2,6;169;0;7,7;;;;;;;;;
2016;4;28;15;2,3;193;0;8,2;;;;;;;;;
2016;4;28;16;1,6;216;0;8,7;;;;;;;;;
2016;4;28;17;1,4;207;0;6,2;;;;;;;;;
2016;4;28;18;1,6;170;0;5,8;;;;;;;;;
2016;4;28;19;2,1;184;0;8;;;;;;;;;
2016;4;28;20;1;196;0;7,4;;;;;;;;;
2016;4;28;21;2,6;207;0;7,7;;;;;;;;;
2016;4;28;22;2;221;0;8,7;;;;;;;;;
2016;4;28;23;1,8;223;0;7;;;;;;;;;
2016;4;29;0;2,7;212;0;8,9;;;;;;;;;
2016;4;29;1;2,7;208;0;9,2;;;;;;;;;
2016;4;29;2;2,5;214;0;9,2;;;;;;;;;
2016;4;29;3;2,2;209;0;9,1;;;;;;;;;
2016;4;29;4;1,5;229;0;7;;;;;;;;;
2016;4;29;5;1,8;248;0;6;;;;;;;;;
2016;4;29;6;1,3;226;0;5,3;;;;;;;;;
2016;4;29;7;2,3;192;0;10,2;;;;;;;;;
2016;4;29;8;2,6;221;0;7,4;;;;;;;;;
2016;4;29;9;2,8;212;0;10,3;;;;;;;;;
2016;4;29;10;2,1;215;0;8,3;;;;;;;;;
2016;4;29;11;1,6;213;0;7,8;;;;;;;;;
2016;4;29;12;1,8;183;0;7,4;;;;;;;;;
2016;4;29;13;1,5;207;0;5,3;;;;;;;;;
2016;4;29;14;1,2;152;0,2;4,8;;;;;;;;;
2016;4;29;15;1;198;0;4,3;;;;;;;;;
2016;4;29;16;1,3;168;0;4,7;;;;;;;;;
2016;4;29;17;0,6;345;0;4,4;;;;;;;;;
2016;4;29;18;0,5;160;0;1,4;;;;;;;;;
2016;4;29;19;0,8;229;0;2;;;;;;;;;
2016;4;29;20;0,6;160;0;2,6;;;;;;;;;
2016;4;29;21;0,9;169;0;2,7;;;;;;;;;
2016;4;29;22;0,7;157;0;3,1;;;;;;;;;
2016;4;29;23;1,3;211;0;3,3;;;;;;;;;
2016;4;30;0;0,9;161;0;3,7;;;;;;;;;
2016;4;30;1;0,6;160;0;2,7;;;;;;;;;
2016;4;30;2;0,3;315;0;1,8;;;;;;;;;
2016;4;30;3;0,6;331;0;1;;;;;;;;;
2016;4;30;4;0,3;312;0;1,5;;;;;;;;;
2016;4;30;5;0,8;301;0;2,3;;;;;;;;;
2016;4;30;6;0,3;353;0;2;;;;;;;;;
2016;4;30;7;0,6;266;0;2,2;;;;;;;;;
2016;4;30;8;1,1;73;0;2,4;;;;;;;;;
2016;4;30;9;2,3;124;0;5,3;;;;;;;;;
2016;4;30;10;2,7;113;0;5,9;;;;;;;;;
2016;4;30;11;2,8;123;0;6,2;;;;;;;;;
2016;4;30;12;2,4;115;0;6,6;;;;;;;;;
2016;4;30;13;1,7;119;0;5,6;;;;;;;;;
2016;4;30;14;2,1;117;0;5;;;;;;;;;
2016;4;30;15;1,9;100;0;5,1;;;;;;;;;
2016;4;30;16;1,7;110;0;3,9;;;;;;;;;
2016;4;30;17;1,1;166;0;3,4;;;;;;;;;
2016;4;30;18;1;170;0;3,1;;;;;;;;;
2016;4;30;19;0,8;174;0;3,6;;;;;;;;;
2016;4;30;20;1,2;157;0;4,8;;;;;;;;;
2016;4;30;21;1,8;179;0;5,1;;;;;;;;;
2016;4;30;22;1,4;184;0;6;;;;;;;;;
2016;4;30;23;2,1;185;0;6;;;;;;;;;
2016;5;01;0;1,8;205;0,2;6,5;;;;;;;;;
2016;5;01;1;1,9;195;0;6,2;;;;;;;;;
2016;5;01;2;1,8;192;0;7,4;;;;;;;;;
2016;5;01;3;3;183;0;9;;;;;;;;;
2016;5;01;4;1,5;206;3,4;9;;;;;;;;;
2016;5;01;5;1,2;222;0,2;6,4;;;;;;;;;
2016;5;01;6;1;191;0;7,4;;;;;;;;;
2016;5;01;7;1,1;204;0;4,6;;;;;;;;;
2016;5;01;8;1,6;212;0;6,4;;;;;;;;;
2016;5;01;9;2,5;183;0;8,6;;;;;;;;;
2016;5;01;10;2,1;207;0;8,6;;;;;;;;;
2016;5;01;11;2,2;191;0;7,2;;;;;;;;;
2016;5;01;12;1,9;181;0;8,5;;;;;;;;;
2016;5;01;13;3,1;178;0;10,4;;;;;;;;;
2016;5;01;14;3,3;184;0;10,4;;;;;;;;;
2016;5;01;15;2,9;172;0;9,5;;;;;;;;;
2016;5;01;16;2,4;186;0;8,1;;;;;;;;;
2016;5;01;17;2,3;177;0;7,3;;;;;;;;;
2016;5;01;18;2,3;180;0;6,5;;;;;;;;;
2016;5;01;19;1,9;173;0;7,5;;;;;;;;;
2016;5;01;20;1,8;179;0;8,2;;;;;;;;;
2016;5;01;21;1,4;191;0;7,2;;;;;;;;;
2016;5;01;22;2;186;0;6,3;;;;;;;;;
2016;5;01;23;1,5;183;0;6,3;;;;;;;;;
2016;5;02;0;1,2;190;0;7,5;;;;;;;;;
2016;5;02;1;1,2;205;0;5,7;;;;;;;;;
2016;5;02;2;1,7;219;0;5,8;;;;;;;;;
2016;5;02;3;1;247;0;5;;;;;;;;;
2016;5;02;4;1,2;229;0;4,1;;;;;;;;;
2016;5;02;5;1,5;214;0;4,3;;;;;;;;;
2016;5;02;6;1,3;219;0;4,3;;;;;;;;;
2016;5;02;7;1,5;195;0;5,1;;;;;;;;;
2016;5;02;8;1,7;203;0;5,8;;;;;;;;;
2016;5;02;9;2,6;175;0;7;;;;;;;;;
2016;5;02;10;2,1;183;0;7;;;;;;;;;
2016;5;02;11;2,6;131;0;6,4;;;;;;;;;
2016;5;02;12;2,5;150;0;6,5;;;;;;;;;
2016;5;02;13;3,2;136;0;6,5;;;;;;;;;
2016;5;02;14;2,6;144;0;7,1;;;;;;;;;
2016;5;02;15;2,4;149;0;7,1;;;;;;;;;
2016;5;02;16;2,2;146;0;7,9;;;;;;;;;
2016;5;02;17;1,1;195;0;5;;;;;;;;;
2016;5;02;18;0,6;212;0;3,9;;;;;;;;;
2016;5;02;19;0,6;181;0;2;;;;;;;;;
2016;5;02;20;0,5;132;0;2,9;;;;;;;;;
2016;5;02;21;0,5;140;0;1,8;;;;;;;;;
2016;5;02;22;0,7;297;0;1,6;;;;;;;;;
2016;5;02;23;1,3;285;0;2,7;;;;;;;;;
2016;5;03;0;1,1;301;0;2,9;;;;;;;;;
2016;5;03;1;0,8;1;0;2,4;;;;;;;;;
2016;5;03;2;0,8;333;0;1,9;;;;;;;;;
2016;5;03;3;1,1;320;0;2,7;;;;;;;;;
2016;5;03;4;0,4;5;0;3;;;;;;;;;
2016;5;03;5;0,9;323;0;1,7;;;;;;;;;
2016;5;03;6;1,5;308;0;2,6;;;;;;;;;
2016;5;03;7;1,4;280;0;2,7;;;;;;;;;
2016;5;03;8;1,7;278;0;4,7;;;;;;;;;
2016;5;03;9;1,7;149;0;4,3;;;;;;;;;
2016;5;03;10;2,5;121;0;5,9;;;;;;;;;
2016;5;03;11;2,5;143;0;6,5;;;;;;;;;
2016;5;03;12;2,3;135;0;6,5;;;;;;;;;
2016;5;03;13;3,2;123;0;7,2;;;;;;;;;
2016;5;03;14;2;138;0;6,5;;;;;;;;;
2016;5;03;15;1,9;140;0;5,3;;;;;;;;;
2016;5;03;16;1,4;163;0;4,3;;;;;;;;;
2016;5;03;17;0,9;194;0;3,2;;;;;;;;;
2016;5;03;18;0,6;216;0;3;;;;;;;;;
2016;5;03;19;0,6;266;0;1,9;;;;;;;;;
2016;5;03;20;0,8;307;0;1,2;;;;;;;;;
2016;5;03;21;0,8;317;0;2;;;;;;;;;
2016;5;03;22;0,7;331;0;1,4;;;;;;;;;
2016;5;03;23;0,8;323;0;1,4;;;;;;;;;
2016;5;04;0;1;294;0;2,5;;;;;;;;;
2016;5;04;1;1;313;0;2,5;;;;;;;;;
2016;5;04;2;0,7;273;0;2,6;;;;;;;;;
2016;5;04;3;1,4;304;0;3,4;;;;;;;;;
2016;5;04;4;1,2;305;0;3;;;;;;;;;
2016;5;04;5;0,5;306;0;2,6;;;;;;;;;
2016;5;04;6;1,3;303;0;3;;;;;;;;;
2016;5;04;7;2,1;309;0;4,2;;;;;;;;;
2016;5;04;8;1,5;291;0;4,1;;;;;;;;;
2016;5;04;9;2,4;40;0;4,5;;;;;;;;;
2016;5;04;10;1,8;62;0;5,1;;;;;;;;;
2016;5;04;11;2,2;36;0;6,5;;;;;;;;;
2016;5;04;12;2,9;93;0;7,2;;;;;;;;;
2016;5;04;13;2,9;75;0;7,2;;;;;;;;;
2016;5;04;14;2,8;79;0;7,6;;;;;;;;;
2016;5;04;15;2,8;54;0;7,8;;;;;;;;;
2016;5;04;16;1;81;0;6,1;;;;;;;;;
2016;5;04;17;1,4;102;0;4,2;;;;;;;;;
2016;5;04;18;0,3;210;0;2,5;;;;;;;;;
2016;5;04;19;0,7;300;0;1,4;;;;;;;;;
2016;5;04;20;0,3;352;0;1;;;;;;;;;
2016;5;04;21;0,5;313;0;1,7;;;;;;;;;
2016;5;04;22;0,6;336;0;1,1;;;;;;;;;
2016;5;04;23;0,2;356;0;1,3;;;;;;;;;
2016;5;05;0;1,8;190;0;5,6;;;;;;;;;
2016;5;05;1;0,7;249;0;5,1;;;;;;;;;
2016;5;05;2;0,6;214;0;2,5;;;;;;;;;
2016;5;05;3;0,4;187;0;2,7;;;;;;;;;
2016;5;05;4;0,8;161;0;2,2;;;;;;;;;
2016;5;05;5;0,3;248;0;2,3;;;;;;;;;
2016;5;05;6;0,2;328;0;1,4;;;;;;;;;
2016;5;05;7;1,3;187;0;3,1;;;;;;;;;
2016;5;05;8;1,6;159;0;4,6;;;;;;;;;
2016;5;05;9;2;186;0;5,6;;;;;;;;;
2016;5;05;10;2,6;145;0;5,7;;;;;;;;;
2016;5;05;11;2,8;140;0;6,2;;;;;;;;;
2016;5;05;12;2,6;144;0;6,2;;;;;;;;;
2016;5;05;13;2,6;127;0;6,3;;;;;;;;;
2016;5;05;14;2,2;152;0;6,9;;;;;;;;;
2016;5;05;15;2,1;145;0;5,8;;;;;;;;;
2016;5;05;16;1,3;173;0;5,7;;;;;;;;;
2016;5;05;17;1;171;0;3,8;;;;;;;;;
2016;5;05;18;1,4;200;0;4;;;;;;;;;
2016;5;05;19;1;189;0;4,2;;;;;;;;;
2016;5;05;20;0,8;223;0;4,7;;;;;;;;;
2016;5;05;21;0,6;223;0;3,7;;;;;;;;;
2016;5;05;22;0,7;228;0;2,5;;;;;;;;;
2016;5;05;23;1,1;297;0;2,5;;;;;;;;;
2016;5;06;0;0,7;289;0;2,2;;;;;;;;;
2016;5;06;1;1,2;311;0;2,2;;;;;;;;;
2016;5;06;2;1,1;312;0;2,5;;;;;;;;;
2016;5;06;3;1,1;295;0;2,7;;;;;;;;;
2016;5;06;4;1,4;324;0;2,9;;;;;;;;;
2016;5;06;5;1,1;307;0;2,4;;;;;;;;;
2016;5;06;6;1,3;291;0;2,9;;;;;;;;;
2016;5;06;7;1,1;288;0;3,2;;;;;;;;;
2016;5;06;8;1,2;145;0;2,5;;;;;;;;;
2016;5;06;9;1,3;189;0;4;;;;;;;;;
2016;5;06;10;2,3;111;0;4,9;;;;;;;;;
2016;5;06;11;2,5;117;0;5,4;;;;;;;;;
2016;5;06;12;2,9;106;0;6,3;;;;;;;;;
2016;5;06;13;3,1;115;0;6,9;;;;;;;;;
2016;5;06;14;2;117;0;6,9;;;;;;;;;
2016;5;06;15;2,4;121;0;5,2;;;;;;;;;
2016;5;06;16;1,6;115;0;5,1;;;;;;;;;
2016;5;06;17;0,7;122;0;3,7;;;;;;;;;
2016;5;06;18;0,6;80;0;2,3;;;;;;;;;
2016;5;06;19;0,5;345;0;1,4;;;;;;;;;
2016;5;06;20;0,8;297;0;1,8;;;;;;;;;
2016;5;06;21;0,5;340;0;1,5;;;;;;;;;
2016;5;06;22;0,4;337;0;1,5;;;;;;;;;
2016;5;06;23;0,7;330;0;1,2;;;;;;;;;
2016;5;07;0;0,6;292;0;2;;;;;;;;;
2016;5;07;1;1;301;0;2,2;;;;;;;;;
2016;5;07;2;0,7;328;0;2,2;;;;;;;;;
2016;5;07;3;1;290;0;2,2;;;;;;;;;
2016;5;07;4;1,3;282;0;3;;;;;;;;;
2016;5;07;5;0,9;301;0;2,9;;;;;;;;;
2016;5;07;6;0,8;287;0;2,1;;;;;;;;;
2016;5;07;7;1,3;293;0;3;;;;;;;;;
2016;5;07;8;1,6;315;0;4,2;;;;;;;;;
2016;5;07;9;2,2;300;0;6,2;;;;;;;;;
2016;5;07;10;1,9;315;0;5;;;;;;;;;
2016;5;07;11;2,2;10;0;6,7;;;;;;;;;
2016;5;07;12;2,5;29;0;7,1;;;;;;;;;
2016;5;07;13;2,7;43;0;8,2;;;;;;;;;
2016;5;07;14;3,4;56;0;7,7;;;;;;;;;
2016;5;07;15;3,2;61;0;8,2;;;;;;;;;
2016;5;07;16;2,8;69;0;7,3;;;;;;;;;
2016;5;07;17;1,4;42;0;6,1;;;;;;;;;
2016;5;07;18;1,1;5;0;4,2;;;;;;;;;
2016;5;07;19;0,5;326;0;2,9;;;;;;;;;
2016;5;07;20;1;8;0;2,9;;;;;;;;;
2016;5;07;21;0,9;337;0;2,8;;;;;;;;;
2016;5;07;22;0,8;317;0;2,6;;;;;;;;;
2016;5;07;23;0,6;318;0;2;;;;;;;;;
2016;5;08;0;1,3;319;0;2,8;;;;;;;;;
2016;5;08;1;1,5;317;0;3,9;;;;;;;;;
2016;5;08;2;0,6;336;0;3,9;;;;;;;;;
2016;5;08;3;1,2;310;0;3,1;;;;;;;;;
2016;5;08;4;0,8;323;0;2,6;;;;;;;;;
2016;5;08;5;0,9;307;0;2,7;;;;;;;;;
2016;5;08;6;1,5;320;0;3,6;;;;;;;;;
2016;5;08;7;2,1;324;0;3,9;;;;;;;;;
2016;5;08;8;3;319;0;7,4;;;;;;;;;
2016;5;08;9;2,2;349;0;6,6;;;;;;;;;
2016;5;08;10;2,5;282;0;6;;;;;;;;;
2016;5;08;11;2,2;299;0;5,9;;;;;;;;;
2016;5;08;12;2,6;52;0;5,8;;;;;;;;;
2016;5;08;13;3;44;0;7,5;;;;;;;;;
2016;5;08;14;3,7;47;0;7,8;;;;;;;;;
2016;5;08;15;3;36;0;7,7;;;;;;;;;
2016;5;08;16;2,1;52;0;7,2;;;;;;;;;
2016;5;08;17;1,6;39;0;6,5;;;;;;;;;
2016;5;08;18;1,5;12;0;4,4;;;;;;;;;
2016;5;08;19;0,8;344;0;3,7;;;;;;;;;
2016;5;08;20;0,9;358;0;2,6;;;;;;;;;
2016;5;08;21;1;12;0;2,6;;;;;;;;;
2016;5;08;22;0,7;310;0;3,5;;;;;;;;;
2016;5;08;23;0,7;296;0;2;;;;;;;;;
2016;5;09;0;0,8;338;0;2,4;;;;;;;;;
2016;5;09;1;0,5;265;0;2;;;;;;;;;
2016;5;09;2;0,4;8;0;1,5;;;;;;;;;
2016;5;09;3;1,1;330;0;1,9;;;;;;;;;
2016;5;09;4;0,7;264;0;2,2;;;;;;;;;
2016;5;09;5;0,4;11;0;2,5;;;;;;;;;
2016;5;09;6;0,3;292;0;1,4;;;;;;;;;
2016;5;09;7;1,1;328;0;2,2;;;;;;;;;
2016;5;09;8;1,4;319;0;3,3;;;;;;;;;
2016;5;09;9;1,7;336;0;5,8;;;;;;;;;
2016;5;09;10;1,9;317;0;6;;;;;;;;;
2016;5;09;11;1,5;44;0;4,9;;;;;;;;;
2016;5;09;12;3,2;58;0;7;;;;;;;;;
2016;5;09;13;3,1;75;0;7;;;;;;;;;
2016;5;09;14;2,8;53;0;6,5;;;;;;;;;
2016;5;09;15;3,2;52;0;7,1;;;;;;;;;
2016;5;09;16;2,1;35;0;7,2;;;;;;;;;
2016;5;09;17;1,1;360;0;5,4;;;;;;;;;
2016;5;09;18;1,7;8;0;3,9;;;;;;;;;
2016;5;09;19;1,9;47;0;4,6;;;;;;;;;
2016;5;09;20;2,1;20;0;5,5;;;;;;;;;
2016;5;09;21;2,1;22;0;5,4;;;;;;;;;
2016;5;09;22;1,3;5;0;4,8;;;;;;;;;
2016;5;09;23;0,6;15;0;4,5;;;;;;;;;
2016;5;10;0;0,8;306;0;2,5;;;;;;;;;
2016;5;10;1;0,5;307;0;1,6;;;;;;;;;
2016;5;10;2;0,6;334;0;2;;;;;;;;;
2016;5;10;3;1;293;0;2,9;;;;;;;;;
2016;5;10;4;1,2;304;0;2,9;;;;;;;;;
2016;5;10;5;0,8;321;0;2,5;;;;;;;;;
2016;5;10;6;1,6;306;0;3,1;;;;;;;;;
2016;5;10;7;1,9;295;0;4,8;;;;;;;;;
2016;5;10;8;3,1;326;0;7,7;;;;;;;;;
2016;5;10;9;3,2;332;0;8,5;;;;;;;;;
2016;5;10;10;4,3;320;0;8,8;;;;;;;;;
2016;5;10;11;3,7;323;0;8,8;;;;;;;;;
2016;5;10;12;2,6;351;0;10,9;;;;;;;;;
2016;5;10;13;3,9;45;0;8;;;;;;;;;
2016;5;10;14;3,3;60;0;8,5;;;;;;;;;
2016;5;10;15;3,4;36;0;9,2;;;;;;;;;
2016;5;10;16;3,5;31;0;9,4;;;;;;;;;
2016;5;10;17;3;28;0;8,3;;;;;;;;;
2016;5;10;18;3,2;33;0;7,5;;;;;;;;;
2016;5;10;19;1,9;12;0;7,2;;;;;;;;;
2016;5;10;20;1,4;342;0;5;;;;;;;;;
2016;5;10;21;2,1;339;0;5,3;;;;;;;;;
2016;5;10;22;1,7;330;0;5,3;;;;;;;;;
2016;5;10;23;1,6;318;0;5,7;;;;;;;;;
2016;5;11;0;1,4;308;0;3,2;;;;;;;;;
2016;5;11;1;1,8;328;0;3,8;;;;;;;;;
2016;5;11;2;1,2;330;0;3,8;;;;;;;;;
2016;5;11;3;1,2;321;0;2,9;;;;;;;;;
2016;5;11;4;2,1;318;0;5,1;;;;;;;;;
2016;5;11;5;2,6;306;0;5,6;;;;;;;;;
2016;5;11;6;2,2;303;0;6,6;;;;;;;;;
2016;5;11;7;1,8;272;0;5,4;;;;;;;;;
2016;5;11;8;1,4;191;0;4,2;;;;;;;;;
2016;5;11;9;2,4;92;0;5,2;;;;;;;;;
2016;5;11;10;2,6;92;0;6,1;;;;;;;;;
2016;5;11;11;2;145;0;6,5;;;;;;;;;
2016;5;11;12;2,8;151;0;7,1;;;;;;;;;
2016;5;11;13;2,8;136;0;7,9;;;;;;;;;
2016;5;11;14;2,6;150;0;7,3;;;;;;;;;
2016;5;11;15;2,9;133;0;7,2;;;;;;;;;
2016;5;11;16;1,7;157;0;6,7;;;;;;;;;
2016;5;11;17;1,6;180;0;6;;;;;;;;;
2016;5;11;18;1,5;158;0;5,5;;;;;;;;;
2016;5;11;19;0,6;177;0;4,6;;;;;;;;;
2016;5;11;20;1,5;186;0;4,9;;;;;;;;;
2016;5;11;21;1,2;179;0;4,5;;;;;;;;;
2016;5;11;22;1,2;193;0;4;;;;;;;;;
2016;5;11;23;1,2;226;0;4,3;;;;;;;;;
2016;5;12;0;0,5;299;0;2,6;;;;;;;;;
2016;5;12;1;0,2;308;0;1,2;;;;;;;;;
2016;5;12;2;0,3;316;0;0,8;;;;;;;;;
2016;5;12;3;0,2;153;0;0,7;;;;;;;;;
2016;5;12;4;0,5;139;0;1,7;;;;;;;;;
2016;5;12;5;0,7;172;0;2,3;;;;;;;;;
2016;5;12;6;0,4;335;0;2,3;;;;;;;;;
2016;5;12;7;0,4;284;0;1,5;;;;;;;;;
2016;5;12;8;1;206;0;2,9;;;;;;;;;
2016;5;12;9;1,3;308;0;3,6;;;;;;;;;
2016;5;12;10;2,2;100;0;4,8;;;;;;;;;
2016;5;12;11;3,6;106;0;7,7;;;;;;;;;
2016;5;12;12;2,8;119;0;7,7;;;;;;;;;
2016;5;12;13;2,8;117;0;6;;;;;;;;;
2016;5;12;14;1,9;131;0;6,9;;;;;;;;;
2016;5;12;15;2,2;132;0;5,2;;;;;;;;;
2016;5;12;16;0,9;182;1;5,2;;;;;;;;;
2016;5;12;17;1,1;196;0;4,4;;;;;;;;;
2016;5;12;18;2,9;188;7,2;7,9;;;;;;;;;
2016;5;12;19;1,5;176;5,8;8,8;;;;;;;;;
2016;5;12;20;1,9;185;0;5,9;;;;;;;;;
2016;5;12;21;1,2;210;0;5,9;;;;;;;;;
2016;5;12;22;1,3;224;0;4,4;;;;;;;;;
2016;5;12;23;1,3;213;0;5,8;;;;;;;;;
2016;5;13;0;1,5;212;0;4,7;;;;;;;;;
2016;5;13;1;2,1;216;0;5,3;;;;;;;;;
2016;5;13;2;1,4;215;0;5,3;;;;;;;;;
2016;5;13;3;1,8;210;0;4,8;;;;;;;;;
2016;5;13;4;1;182;0;5,2;;;;;;;;;
2016;5;13;5;1,3;198;0;4,7;;;;;;;;;
2016;5;13;6;1,6;197;0;5,4;;;;;;;;;
2016;5;13;7;1,5;201;0;5,4;;;;;;;;;
2016;5;13;8;1,6;187;0;5,6;;;;;;;;;
2016;5;13;9;1,8;182;0;5,5;;;;;;;;;
2016;5;13;10;2,3;168;0;7,6;;;;;;;;;
2016;5;13;11;2,4;171;0;7,7;;;;;;;;;
